site,plot,quad,ind,uniqueID,emerg.date,date.1,phen.1,stem.diam.1,height.1,total.branch.1,longest.leaf.1,buds_06-30-18,flrs_06-30-18,fruits_06-30-18,longest.fruit.1,canopy.width.largest.rosette.1,date.3,phen.3,stem.diam.3,height.3,total.branch.3,longest.leaf.3,buds_07-18-18,flrs_07-18-18,fruits_07-18-18,longest.fruit.3,date.5,phen.5,stem.diam.5,height.5,total.branch.5,longest.leaf.5,buds_08-05-18,flrs_08-05-18,fruits_08-05-18,longest.fruit.5,date.7,phen.7,height.7,total.branch.7,longest.leaf.7,buds_08-27-18,flrs_08-27-18,fruits_08-27-18,longest.fruit.7
LVTR2.5,NA,NA,16,LVTR2.5 PNA QNA #16,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,17,LVTR2.5 PNA QNA #17,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,18,LVTR2.5 PNA QNA #18,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,19,LVTR2.5 PNA QNA #19,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,20,LVTR2.5 PNA QNA #20,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,21,LVTR2.5 PNA QNA #21,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,22,LVTR2.5 PNA QNA #22,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,23,LVTR2.5 PNA QNA #23,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,24,LVTR2.5 PNA QNA #24,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,25,LVTR2.5 PNA QNA #25,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,31,LVTR2.5 PNA QNA #31,7/1/18,7/1/18,F,NA,8,1,NA,6,2,0,NA,NA,7/18/18,F,NA,13.4,1,NA,3,2,5,NA,8/6/18,P,2.31,18.1,1,NA,0,0,4,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,32,LVTR2.5 PNA QNA #32,7/1/18,7/1/18,F,NA,15,1,NA,23,3,0,NA,NA,7/18/18,F,NA,22,2,NA,6,5,19,NA,8/6/18,P,2.07,25,2,NA,0,0,8,6.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,33,LVTR2.5 PNA QNA #33,7/1/18,7/1/18,F,NA,7,3,NA,17,2,0,NA,NA,7/18/18,F,NA,13.1,2,NA,6,4,14,NA,8/6/18,P,1,13,2,NA,0,0,8,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,34,LVTR2.5 PNA QNA #34,7/1/18,7/1/18,B,NA,7,2,NA,10,0,0,NA,NA,7/18/18,F,NA,13.9,1,NA,2,2,9,NA,8/6/18,P,1.94,17.2,1,NA,0,0,8,5.9,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,35,LVTR2.5 PNA QNA #35,7/1/18,7/1/18,B,NA,10.4,1,NA,11,0,0,NA,NA,7/18/18,F,NA,16.2,1,NA,2,2,9,NA,8/6/18,P,2.18,17.2,1,NA,0,0,7,6.5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,36,LVTR2.5 PNA QNA #36,7/1/18,7/1/18,B,NA,5.8,1,NA,8,0,0,NA,NA,7/18/18,F,NA,8.1,1,NA,2,1,4,NA,8/6/18,P,1,8.5,1,NA,0,0,3,5.1,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,37,LVTR2.5 PNA QNA #37,7/1/18,7/1/18,B,NA,3.3,1,NA,8,0,0,NA,NA,7/18/18,F,NA,17.5,1,NA,4,4,8,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,38,LVTR2.5 PNA QNA #38,7/1/18,7/1/18,B,NA,6.4,1,NA,10,0,0,NA,NA,7/18/18,F,NA,12.6,1,NA,3,2,6,NA,8/6/18,P,0.82,13,1,NA,0,0,5,5.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,39,LVTR2.5 PNA QNA #39,7/1/18,7/1/18,V,NA,1.4,1,0.6,0,0,0,NA,1.3,7/18/18,V,NA,1.6,1,0.8,0,0,0,NA,8/6/18,V,1.14,3.2,1,0.9,0,0,0,NA,8/27/18,V,7.5,1,0.7,0,0,0,NA
LVTR2.5,NA,NA,40,LVTR2.5 PNA QNA #40,7/1/18,7/1/18,V,NA,4,1,1.4,0,0,0,NA,2.5,7/18/18,V,NA,3.9,1,1.8,0,0,0,NA,8/6/18,V,1.41,5.5,1,2.1,0,0,0,NA,8/27/18,V,9,1,2.2,0,0,0,NA
LVTR2.5,NA,NA,43,LVTR2.5 PNA QNA #43,7/1/18,7/1/18,B,NA,8.1,1,NA,11,0,0,NA,NA,7/18/18,F,NA,15.1,1,NA,3,2,7,NA,8/6/18,P,1.34,18,1,NA,0,0,7,7.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,44,LVTR2.5 PNA QNA #44,7/1/18,7/1/18,V,NA,3.2,1,1.2,0,0,0,NA,2.5,7/18/18,V,NA,2.6,1,1.4,0,0,0,NA,8/6/18,V,2.02,5.8,1,1.5,0,0,0,NA,8/27/18,V,8.4,1,1.6,0,0,0,NA
LVTR2.5,NA,NA,41,LVTR2.5 PNA QNA #41,7/1/18,7/1/18,B,NA,10.9,NA,NA,20,0,0,NA,NA,7/18/18,F,NA,15.1,2,NA,6,4,9,NA,8/6/18,MISSING,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,42,LVTR2.5 PNA QNA #42,7/1/18,7/1/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,MISSING,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,26,LVTR2 PNA QNA #26,7/1/18,7/1/18,V,NA,2.3,1,2.1,0,0,0,NA,NA,7/18/18,V,NA,35,1,2.3,0,0,0,NA,8/6/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,27,LVTR2 PNA QNA #27,7/1/18,7/1/18,B,NA,11.3,1,NA,11,0,0,NA,4,7/18/18,F,NA,14.4,5,NA,27,6,0,NA,8/6/18,F,2.91,17.5,6,NA,28,2,3,6.4,8/27/18,F,21,5,NA,9,7,21,NA
LVTR2,NA,NA,28,LVTR2 PNA QNA #28,7/1/18,7/1/18,F,NA,18,7,NA,71,18,0,NA,NA,7/18/18,F,NA,18.7,7,NA,24,2,23,NA,8/6/18,F,3.68,20.6,4,NA,24,13,37,7.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,29,LVTR2 PNA QNA #29,7/1/18,7/1/18,F,NA,1.4,1,NA,8,4,0,NA,NA,7/18/18,F,NA,15.4,1,NA,3,2,7,NA,8/6/18,P,2.56,20.6,2,NA,0,0,9,7.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,30,LVTR2 PNA QNA #30,7/1/18,7/1/18,F,NA,18.2,8,NA,50,12,0,NA,NA,7/18/18,F,NA,25,8,NA,15,9,44,NA,8/6/18,P,3.3,26.5,9,NA,0,0,35,6.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,31,LVTR2 PNA QNA #31,7/1/18,7/1/18,B,NA,9.2,4,NA,22,0,0,NA,NA,7/18/18,F,NA,19.1,7,NA,17,16,20,NA,8/6/18,P,3.03,19.3,8,NA,0,0,30,6.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,32,LVTR2 PNA QNA #32,7/1/18,7/1/18,V,NA,5.5,1,2.1,0,0,0,NA,NA,7/18/18,V,NA,5.4,1,2.5,0,0,0,NA,8/6/18,V,2.57,10.2,1,2.6,0,0,0,NA,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,33,LVTR2 PNA QNA #33,7/1/18,7/1/18,F,NA,17.5,6,NA,27,8,3,NA,3.4,7/18/18,F,NA,15.3,8,NA,20,2,6,NA,8/6/18,P,3.55,18.5,6,NA,0,0,20,5.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,34,LVTR2 PNA QNA #34,7/1/18,7/1/18,F,NA,15,10,NA,53,11,0,NA,NA,7/18/18,F,NA,18.5,10,NA,10,5,34,NA,8/6/18,F,3.84,19.5,10,NA,9,1,26,5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,35,LVTR2 PNA QNA #35,7/1/18,7/1/18,F,NA,17.7,12,NA,65,20,0,NA,NA,7/18/18,F,NA,19.8,12,NA,11,7,37,NA,8/6/18,P,3.53,21,10,NA,3,0,38,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,36,LVTR2 PNA QNA #36,7/1/18,7/1/18,F,NA,18.8,8,NA,68,6,0,NA,NA,7/18/18,F,NA,18.3,8,NA,19,25,51,NA,8/6/18,P,3.36,21.5,3,NA,0,0,32,6.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,37,LVTR2 PNA QNA #37,7/1/18,7/1/18,F,NA,13.7,7,NA,63,7,0,NA,NA,7/18/18,X,NA,NA,NA,NA,0,0,0,NA,8/6/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,38,LVTR2 PNA QNA #38,7/1/18,7/1/18,F,NA,21.4,7,NA,35,6,0,NA,NA,7/18/18,F,NA,25.5,7,NA,25,16,15,NA,8/6/18,P,2.55,25,6,NA,0,0,27,6.7,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,39,LVTR2 PNA QNA #39,7/1/18,7/1/18,F,NA,20.2,10,NA,75,13,0,NA,NA,7/18/18,F,NA,20.4,9,NA,18,13,48,NA,8/6/18,P,3.61,21.5,7,NA,0,0,10,6.5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,40,LVTR2 PNA QNA #40,7/1/18,7/1/18,F,NA,19.6,10,NA,58,14,0,NA,NA,7/18/18,F,NA,27.1,10,NA,14,16,55,NA,8/6/18,F,3.97,16,11,NA,32,4,3,5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,41,LVTR2 PNA QNA #41,7/1/18,7/1/18,F,NA,15.2,8,NA,48,9,0,NA,NA,7/18/18,F,NA,18.7,8,NA,15,11,35,NA,8/6/18,P,3.27,21,7,NA,0,0,27,7.7,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,42,LVTR2 PNA QNA #42,7/1/18,7/1/18,F,NA,11.7,3,NA,25,3,0,NA,NA,7/18/18,X,NA,NA,NA,NA,0,0,0,NA,8/6/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,43,LVTR2 PNA QNA #43,7/1/18,7/1/18,F,NA,12.4,10,NA,38,12,0,NA,NA,7/18/18,F,NA,22.4,10,NA,13,22,42,NA,8/6/18,P,4.85,16,7,NA,0,0,14,5.1,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,44,LVTR2 PNA QNA #44,7/1/18,7/1/18,F,NA,16.2,12,NA,87,33,2,NA,NA,7/18/18,F,NA,21,12,NA,18,24,52,NA,8/6/18,P?,4.91,14.5,10,NA,0,0,0,0,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,45,LVTR2 PNA QNA #45,7/1/18,7/1/18,F,NA,9.4,2,NA,15,3,0,NA,NA,7/18/18,F,NA,13.5,2,NA,3,2,15,NA,8/6/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,46,LVTR2 PNA QNA #46,7/1/18,7/1/18,V,NA,4.4,2,0.8,0,0,0,NA,1.5,7/18/18,X,NA,NA,NA,NA,0,0,0,NA,8/6/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,47,LVTR2 PNA QNA #47,7/1/18,7/1/18,F,NA,15.5,7,NA,46,30,4,NA,NA,7/18/18,F,NA,17.5,7,NA,13,3,52,NA,8/6/18,P,3.44,15.5,9,NA,0,0,23,5.8,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,48,LVTR2 PNA QNA #48,7/1/18,7/1/18,F,NA,20.3,8,NA,63,22,1,NA,NA,7/18/18,F,NA,29,8,NA,16,9,58,NA,8/6/18,P?,2.9,16,9,NA,0,0,0,0,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,49,LVTR2 PNA QNA #49,7/1/18,7/1/18,B,NA,4,5,NA,6,0,0,NA,NA,7/18/18,F,NA,10.1,5,NA,16,7,5,NA,8/6/18,P,2.53,13.5,5,NA,0,0,8,4.1,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,50,LVTR2 PNA QNA #50,7/1/18,7/1/18,F,NA,19.5,13,NA,48,35,2,NA,NA,7/18/18,F,NA,18.2,3,NA,13,4,38,NA,8/6/18,P,2.59,10.5,6,NA,0,0,8,4.7,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,1,LVTR2 PNA QNA #1,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,2,LVTR2 PNA QNA #2,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,3,LVTR2 PNA QNA #3,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,4,LVTR2 PNA QNA #4,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,5,LVTR2 PNA QNA #5,2017,7/1/18,B,NA,6,1,NA,11,0,0,NA,NA,7/18/18,F,NA,10.5,1,NA,4,2,3,NA,8/6/18,P,1.21,14.6,1,NA,0,0,4,6.4,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,6,LVTR2 PNA QNA #6,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,7,LVTR2 PNA QNA #7,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,8,LVTR2 PNA QNA #8,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,9,LVTR2 PNA QNA #9,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,10,LVTR2 PNA QNA #10,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,11,LVTR2 PNA QNA #11,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,12,LVTR2 PNA QNA #12,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,13,LVTR2 PNA QNA #13,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,14,LVTR2 PNA QNA #14,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,15,LVTR2 PNA QNA #15,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,16,LVTR2 PNA QNA #16,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,17,LVTR2 PNA QNA #17,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,18,LVTR2 PNA QNA #18,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,19,LVTR2 PNA QNA #19,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,20,LVTR2 PNA QNA #20,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,21,LVTR2 PNA QNA #21,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,22,LVTR2 PNA QNA #22,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,23,LVTR2 PNA QNA #23,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,24,LVTR2 PNA QNA #24,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2,NA,NA,25,LVTR2 PNA QNA #25,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,1,LVTR1 PNA QNA #1,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,2,LVTR1 PNA QNA #2,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,3,LVTR1 PNA QNA #3,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,4,LVTR1 PNA QNA #4,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,5,LVTR1 PNA QNA #5,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,6,LVTR1 PNA QNA #6,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,7,LVTR1 PNA QNA #7,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,8,LVTR1 PNA QNA #8,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,9,LVTR1 PNA QNA #9,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,10,LVTR1 PNA QNA #10,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,11,LVTR1 PNA QNA #11,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,12,LVTR1 PNA QNA #12,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,13,LVTR1 PNA QNA #13,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,14,LVTR1 PNA QNA #14,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR1,NA,NA,15,LVTR1 PNA QNA #15,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
