site,plot,quad,ind,uniqueID,itero.per,emerg.date,date_01.07.2018,phen_01.07.2018,stem.diam_01.07.2018,height_01.07.2018,total.branch_01.07.2018,longest.leaf_01.07.2018,buds_01.07.2018,flrs_01.07.2018,fruits_01.07.2018,longest.fruit_01.07.2018,herb_01.07.2018,notes_01.07.2018,protocol.notes_01.07.2018,canopy.width.largest.rosette_10.07.2018,date_18.07.2018,phen_18.07.2018,stem.diam_18.07.2018,height_18.07.2018,total.branch_18.07.2018,longest.leaf_18.07.2018,buds_18.07.2018,flrs_18.07.2018,fruits_18.07.2018,longest.fruit_18.07.2018,notes_18.07.2018,herb_18.07.2018,protocol.notes_18.07.2018,date_05.08.2018,phen_05.08.2018,stem.diam_05.08.2018,height_05.08.2018,total.branch_05.08.2018,longest.leaf_05.08.2018,buds_05.08.2018,flrs_05.08.2018,fruits_05.08.2018,longest.fruit_05.08.2018,notes_05.08.2018,herb_05.08.2018,protocol.notes_05.08.2018,date_27.08.2018,phen_27.08.2018,height_27.08.2018,total.branch_27.08.2018,longest.leaf_27.08.2018,buds_27.08.2018,flrs_27.08.2018,fruits_27.08.2018,longest.fruit_27.08.2018,notes_27.08.2018,herb_27.08.2018,protocol.notes_27.08.2018
LV2,2,NA,64,LV2 P2 QNA #64,N,7/18/18,6/30/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,1.4,1,1,NA,NA,NA,NA,NA,0,NA,8/5/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV2,2,NA,65,LV2 P2 QNA #65,N,7/18/18,6/30/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,2.4,1,1,NA,NA,NA,NA,NA,0,NA,8/5/18,V,1.41,2.5,1,1,NA,NA,NA,NA,NA,0,NA,8/27/18,V,3.5,1,1.1,NA,NA,NA,NA,NA,0,NA
LV2,2,NA,66,LV2 P2 QNA #66,N,7/18/18,6/30/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,1.9,1,0.6,NA,NA,NA,NA,NA,0,NA,8/5/18,V,0.87,2.1,1,0.8,NA,NA,NA,NA,NA,0,NA,8/27/18,V,2.2,1,0.6,NA,NA,NA,NA,NA,0,NA
LV2,2,NA,67,LV2 P2 QNA #67,N,7/18/18,6/30/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,3.3,1,1.9,NA,NA,NA,NA,NA,0,NA,8/5/18,V,1.42,4.3,1,1.8,NA,NA,NA,NA,NA,0,herb 1a,8/27/18,V,4.7,1,1.6,NA,NA,NA,NA,NA,0,NA
LV2,2,NA,68,LV2 P2 QNA #68,N,7/18/18,6/30/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,X,NA,NA,NA,NA,NA,NA,NA,NA,dried up,0,NA,8/5/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV2,2,NA,69,LV2 P2 QNA #69,N,7/18/18,6/30/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,17.2,1,NA,2,0,6,NA,buds look dry,0,NA,8/5/18,S,1.17,16.4,1,NA,0,0,3,6.5,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV2,2,NA,7,LV2 P2 QNA #7,N,2017,6/30/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV2,2,NA,8,LV2 P2 QNA #8,N,2017,6/30/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV2,2,NA,9,LV2 P2 QNA #9,N,2017,6/30/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,0,1,LV3 P1 Q0 #1,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,0,1-Jan,LV3 P1 Q0 #1-1,Y,2017,7/1/18,F,NA,12,2,NA,3,4,4,NA,0,NA,NA,NA,7/18/18,P,NA,12.5,2,NA,0,0,3,NA,AM chopped (2b),2,NA,8/5/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,0,2-Jan,LV3 P1 Q0 #1-2,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,0,3-Jan,LV3 P1 Q0 #1-3,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,0,4-Jan,LV3 P1 Q0 #1-4,Y,2017,7/1/18,V,NA,4.6,2,1.5,NA,NA,NA,NA,0,NA,NA,3.8,7/18/18,V,NA,4.3,3,2,NA,NA,NA,NA,NA,0,NA,8/5/18,V,2.48,6.8,3,2.2,NA,NA,NA,NA,NA,0,NA,8/27/18,V,6,3,2.3,NA,NA,NA,NA,NA,0,NA
LV3,1,0,2,LV3 P1 Q0 #2,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,2.5,1-Feb,LV3 P1 Q2.5 #2-1,Y,2017,7/1/18,F,NA,11.5,8,NA,34,5,1,NA,0,NA,NA,NA,7/18/18,F,NA,15,5,NA,12,4,12,NA,"1 branch broke off, AM broken (b/c itero per)",0,NA,8/5/18,P,2.84,13.4,5,NA,0,0,5,4.2,herb 2b (3),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,2.5,2-Feb,LV3 P1 Q2.5 #2-2,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,2.5,3-Feb,LV3 P1 Q2.5 #2-3,Y,2017,7/1/18,F,NA,17.2,8,NA,17,9,NA,NA,0,NA,NA,NA,7/18/18,F,NA,16.5,11,NA,17,6,10,NA,1 branch broke off,0,NA,8/5/18,P,2.79,18.5,11,NA,0,0,15,6,herb 2b (1),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,3,4-Feb,LV3 P1 Q3 #2-4,Y,2017,7/1/18,F,NA,19.5,6,NA,26,10,6,NA,1,herb 1a,NA,NA,7/18/18,P,NA,22.2,6,NA,1,0,6,NA,NA,0,NA,8/5/18,S,2.61,22.6,6,NA,4,0,6,7.5,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,dislodged,0,NA
LV3,1,3,5-Feb,LV3 P1 Q3 #2-5,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,3,6-Feb,LV3 P1 Q3 #2-6,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,3,7-Feb,LV3 P1 Q3 #2-7,Y,2017,7/1/18,F,NA,24,6,NA,28,15,3,NA,0,NA,NA,NA,7/18/18,F,NA,26.5,7,NA,19,4,8,NA,NA,0,NA,8/5/18,P,3.75,27.3,7,NA,0,0,8,8,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,3.5,8-Feb,LV3 P1 Q3.5 #2-8,Y?,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,4,3,LV3 P1 Q4 #3,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,4,1-Mar,LV3 P1 Q4 #3-1,Y,2017,7/1/18,F,NA,20,4,NA,17,8,7,NA,0,NA,NA,NA,7/18/18,P,NA,23.2,6,NA,4,0,14,NA,NA,0,NA,8/5/18,S,2.41,25,6,NA,0,0,14,7.3,herb 2b (1),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,100,LV3 P1 QNA #100,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,17.7,1,NA,0,0,5,NA,AM chopped (2b),2,NA,8/5/18,S,2.27,16.5,1,NA,0,0,2,8.1,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,76,LV3 P1 QNA #76,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,19,12,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,77,LV3 P1 QNA #77,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,24.9,5,NA,NA,NA,NA,NA,NA,0,NA,8/5/18,P,4.58,24.3,3,NA,0,0,13,7.3,herb 2b (1),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,78,LV3 P1 QNA #78,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,6.5,3,1.5,9,3,16,NA,NA,0,NA,8/5/18,V,3.57,7.5,3,1.5,NA,NA,NA,NA,herb 2b (1),2,NA,8/27/18,V,7.5,3,1.5,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,79,LV3 P1 QNA #79,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,5.6,1,2,9,9,8,NA,AM chopped (2b),2,NA,8/5/18,V,1.93,5,1,2.1,NA,NA,NA,NA,NA,0,NA,8/27/18,V,5.6,1,2,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,80,LV3 P1 QNA #80,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,5.3,1,2.7,NA,NA,NA,NA,"herb 1a, also 2b (AM chopped)",1.5,NA,8/5/18,V,2.39,6.5,1,2.1,NA,NA,NA,NA,NA,0,NA,8/27/18,V,6.6,1,2.6,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,81,LV3 P1 QNA #81,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,7.2,1,3.2,NA,NA,NA,NA,NA,0,NA,8/5/18,V,2.49,8.2,1,3.2,NA,NA,NA,NA,NA,0,NA,8/27/18,V,9.2,1,2.4,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,82,LV3 P1 QNA #82,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,7.4,1,2.1,NA,NA,NA,NA,NA,0,NA,8/5/18,V,1.97,8.5,1,2,NA,NA,NA,NA,NA,0,NA,8/27/18,V,8.5,1,2.2,NA,NA,NA,NA,herb 1a,1,NA
LV3,1,NA,83,LV3 P1 QNA #83,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,18.1,1,NA,0,0,4,NA,NA,0,NA,8/5/18,S,1.73,19.2,1,NA,0,0,4,6.4,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,84,LV3 P1 QNA #84,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,13.6,1,NA,0,0,2,NA,NA,0,NA,8/5/18,P,2.05,12,1,NA,0,0,2,7.6,NA,0,NA,8/27/18,V/SX,13.2,1,1.5,NA,NA,NA,NA,2 VB; rest of plant SX,0,NA
LV3,1,NA,85,LV3 P1 QNA #85,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,6.8,1,2.6,NA,NA,NA,NA,NA,0,NA,8/5/18,V,2.4,9.4,1,2.3,NA,NA,NA,NA,NA,0,NA,8/27/18,V,9.4,1,2.3,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,86,LV3 P1 QNA #86,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,8,1,2.1,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,1.9,8.4,1,2,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,chopped 2b (1),2,NA
LV3,1,NA,87,LV3 P1 QNA #87,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,13.1,1,NA,3,0,4,NA,NA,0,NA,8/5/18,P,2.03,15,1,NA,0,0,4,6.6,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,88,LV3 P1 QNA #88,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,15.5,4,NA,2,2,16,NA,AM chopped (2b),2,NA,8/5/18,P,2.62,20,4,NA,0,0,16,5.2,herb 2b (1),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,89,LV3 P1 QNA #89,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,13.1,1,NA,2,0,3,NA,NA,0,NA,8/5/18,P,1.98,13,1,NA,0,0,3,6.4,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,chopped 2b (1),2,NA
LV3,1,NA,90,LV3 P1 QNA #90,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,8.3,1,2.2,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,3.3,11,1,2.2,NA,NA,NA,NA,NA,0,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,91,LV3 P1 QNA #91,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,14.6,1,NA,0,0,5,NA,NA,0,NA,8/5/18,P,1.85,14.8,1,NA,0,0,5,6,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,92,LV3 P1 QNA #92,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,11.1,1,2.4,NA,NA,NA,NA,bolting,0,NA,8/5/18,V,3.2,11.4,1,2,NA,NA,NA,NA,NA,0,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,herb 2b (1),2,NA
LV3,1,NA,93,LV3 P1 QNA #93,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,7,1,2.9,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,2.97,9.2,1,2.3,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,V,9.3,1,2.1,NA,NA,NA,NA,herb 1a,1,NA
LV3,1,NA,94,LV3 P1 QNA #94,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,34.1,7,NA,2,0,21,NA,NA,0,NA,8/5/18,P,3.89,34,7,NA,0,0,21,7,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,95,LV3 P1 QNA #95,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,12.6,4,NA,6,2,5,NA,herb 1a,1,NA,8/5/18,P,2.24,14,5,NA,0,0,5,6.2,herb 2b (2),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,96,LV3 P1 QNA #96,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,27.5,4,NA,10,2,31,NA,NA,0,NA,8/5/18,P,3.69,28,4,NA,0,0,28,8,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,97,LV3 P1 QNA #97,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,21.8,3,NA,11,4,8,NA,1 branch herb 2b,2,NA,8/5/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1,NA,98,LV3 P1 QNA #98,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,10.3,1,2.6,NA,NA,NA,NA,NA,0,NA,8/5/18,V,2.34,10.3,1,3,NA,NA,NA,NA,NA,0,NA,8/27/18,V,10.5,1,2.5,NA,NA,NA,NA,herb 1a; beetle & black spots (eggs? Poop?),1,NA
LV3,1,NA,99,LV3 P1 QNA #99,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,8.2,1,2.9,NA,NA,NA,NA,NA,0,NA,8/5/18,V,2.3,12.7,1,2.9,NA,NA,NA,NA,NA,0,NA,8/27/18,V,8.7,1,2.9,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,51,LV3 P1.5 QNA #51,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,6.4,1,2.1,NA,NA,NA,NA,NA,0,NA,8/5/18,V,2.18,7.2,1,2.6,NA,NA,NA,NA,NA,0,NA,8/27/18,V,7.5,1,2.1,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,52,LV3 P1.5 QNA #52,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,5.1,1,2.1,NA,NA,NA,NA,NA,0,NA,8/5/18,V,2.11,7.3,1,1.9,NA,NA,NA,NA,NA,0,NA,8/27/18,V,6.3,1,1.8,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,53,LV3 P1.5 QNA #53,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,3.3,1,1.5,NA,NA,NA,NA,NA,0,NA,8/5/18,V,1.6,3.2,1,1.5,NA,NA,NA,NA,height probably wrong,0,NA,8/27/18,V,6.1,1,1.5,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,54,LV3 P1.5 QNA #54,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,5.4,1,1.8,NA,NA,NA,NA,NA,0,NA,8/5/18,V,1.73,6.3,1,1.8,NA,NA,NA,NA,NA,0,NA,8/27/18,V,6.2,1,1.4,NA,NA,NA,NA,herb 1a,1,NA
LV3,1.5,NA,55,LV3 P1.5 QNA #55,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,21,3,NA,3,0,8,NA,NA,0,NA,8/5/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,56,LV3 P1.5 QNA #56,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,12.6,2,NA,3,0,5,NA,NA,0,NA,8/5/18,P,2,12.2,1,NA,0,0,6,7.4,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,57,LV3 P1.5 QNA #57,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,16.5,1,NA,1,0,12,NA,NA,0,NA,8/5/18,S,1.89,17.3,1,NA,0,0,5,5.6,broken,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,58,LV3 P1.5 QNA #58,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,no plant,0,NA,8/5/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,59,LV3 P1.5 QNA #59,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,2.8,1,1.5,NA,NA,NA,NA,NA,0,NA,8/5/18,V,1.83,4.4,1,1.6,NA,NA,NA,NA,NA,0,NA,8/27/18,V,4.1,1,1.3,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,60,LV3 P1.5 QNA #60,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,17,4,NA,0,0,7,NA,NA,0,NA,8/5/18,P,2.69,17,4,NA,0,0,2,6.6,NA,0,NA,8/27/18,F,13.5,4,NA,4,1,4,NA,"3 old  + 1 new pod. Some pods senesced, but new buds + flr",0,NA
LV3,1.5,NA,61,LV3 P1.5 QNA #61,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,17.2,4,NA,0,0,11,NA,herb 1a,1,NA,8/5/18,S,3.04,20.5,4,NA,0,0,12,6.6,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,62,LV3 P1.5 QNA #62,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,11.2,2,NA,3,3,4,NA,"1 VB, AM chopped (2b)",2,NA,8/5/18,P,1.53,13.5,2,NA,0,0,5,5,1 VB,0,NA,8/27/18,SX/V,12.2,2,1,NA,NA,NA,NA,1 VB,0,NA
LV3,1.5,NA,63,LV3 P1.5 QNA #63,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,3.2,1,1.8,NA,NA,NA,NA,NA,0,NA,8/5/18,V,2.87,4.2,1,1.8,NA,NA,NA,NA,NA,0,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,64,LV3 P1.5 QNA #64,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,4.4,1,2.7,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,2.39,4.3,1,2.6,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,dislodged,0,NA
LV3,1.5,NA,65,LV3 P1.5 QNA #65,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,6.4,1,2.3,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,2.63,8.7,1,2.6,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,66,LV3 P1.5 QNA #66,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,18.5,4,NA,5,0,7,NA,AM ch. (2b),2,NA,8/5/18,S,2.3,19,4,NA,0,0,5,6.7,"herb 2b (1), broken",2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,67,LV3 P1.5 QNA #67,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,24,5,NA,9,0,13,NA,NA,0,NA,8/5/18,P,2.52,24.8,4,NA,0,0,13,7.6,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
