"","uniqueID","site","plot","quad","ind","year","elevation","date","jday","meltdate","jmeltdate","branchdamage","buds","canopywidth","flrs","fruits","height","herb","longestfruit","longestleaf","phen","stemdiam","totalbranch","herb1","herb2","anyherb","buds1"
"140","LV2 P1 QNA #1-1","LV2","1","NA","1-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"141","LV2 P1 QNA #1-2","LV2","1","NA","1-2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"142","LV2 P1 QNA #1-3","LV2","1","NA","1-3",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"143","LV2 P1 QNA #1-5","LV2","1","NA","1-5",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"144","LV2 P1 QNA #1-5-1","LV2","1","NA","1-5-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"145","LV2 P1 QNA #1-5-2","LV2","1","NA","1-5-2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"146","LV2 P1 QNA #1-5-3","LV2","1","NA","1-5-3",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"147","LV2 P1 QNA #1-6","LV2","1","NA","1-6",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"148","LV2 P1 QNA #1-6-1","LV2","1","NA","1-6-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"149","LV2 P1 QNA #1-6-2","LV2","1","NA","1-6-2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"150","LV2 P1 QNA #1-7","LV2","1","NA","1-7",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"151","LV2 P1 QNA #1-9","LV2","1","NA","1-9",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"152","LV2 P1 QNA #1-9-1","LV2","1","NA","1-9-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"153","LV2 P1 QNA #1-10","LV2","1","NA","1-10",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"154","LV2 P1 QNA #1-11","LV2","1","NA","1-11",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"155","LV2 P1 QNA #1-12","LV2","1","NA","1-12",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"156","LV2 P1 QNA #1-13","LV2","1","NA","1-13",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"157","LV2 P1 QNA #1-14","LV2","1","NA","1-14",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"158","LV2 P1 QNA #1-15","LV2","1","NA","1-15",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"159","LV2 P1 QNA #2","LV2","1","NA","2",2017,2500,2017-08-08,220,NA,NA,NA,4,NA,5,8,"11",NA,"4.8",NA,"P","2",3,0,0,0,NA
"160","LV2 P1 QNA #2-1","LV2","1","NA","2-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"161","LV2 P1 QNA #2-1-1","LV2","1","NA","2-1-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"162","LV2 P1 QNA #2-1-2","LV2","1","NA","2-1-2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"163","LV2 P1 QNA #2-2","LV2","1","NA","2-2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"164","LV2 P1 QNA #3","LV2","1","NA","3",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,1,1,"5.1",NA,"2.5",NA,"F","1.95",1,0,0,0,NA
"165","LV2 P1 QNA #3-1","LV2","1","NA","3-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"166","LV2 P1 QNA #3-2","LV2","1","NA","3-2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"167","LV2 P1 QNA #3-3","LV2","1","NA","3-3",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"168","LV2 P1 QNA #4","LV2","1","NA","4",2017,2500,2017-08-08,220,NA,NA,NA,4,NA,3,8,"15.7",NA,"5",NA,"F","2.7",3,0,0,0,NA
"169","LV2 P1 QNA #4-1","LV2","1","NA","4-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"170","LV2 P1 QNA #4-2","LV2","1","NA","4-2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"171","LV2 P1 QNA #4-3","LV2","1","NA","4-3",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"172","LV2 P1 QNA #4-4","LV2","1","NA","4-4",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"173","LV2 P1 QNA #4-5","LV2","1","NA","4-5",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"174","LV2 P1 QNA #4-6","LV2","1","NA","4-6",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"175","LV2 P1 QNA #4-7","LV2","1","NA","4-7",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"176","LV2 P1 QNA #4-8","LV2","1","NA","4-8",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"177","LV2 P1 QNA #8","LV2","1","NA","8",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"1.9","2",NA,"1.2","V","2.15",1,0,1,1,NA
"178","LV2 P1 QNA #8-1","LV2","1","NA","8-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"179","LV2 P1 QNA #8-2","LV2","1","NA","8-2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"180","LV2 P1 QNA #8-3","LV2","1","NA","8-3",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"181","LV2 P1 QNA #8-4","LV2","1","NA","8-4",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"182","LV2 P1 QNA #9-1","LV2","1","NA","9-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"183","LV2 P1 QNA #9-2","LV2","1","NA","9-2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"184","LV2 P1 QNA #9-3","LV2","1","NA","9-3",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"185","LV2 P1 QNA #9-4","LV2","1","NA","9-4",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"186","LV2 P1 QNA #10","LV2","1","NA","10",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,5,1,"11",NA,"2.1",NA,"F","1.91",1,0,0,0,NA
"187","LV2 P1 QNA #11","LV2","1","NA","11",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,1,"3.1","1","2","1.2","V","2.04",1,1,0,1,NA
"188","LV2 P1 QNA #12","LV2","1","NA","12",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"1.4",NA,NA,"1.3","V","0.95",1,0,0,0,NA
"189","LV2 P2 QNA #1","LV2","2","NA","1",2017,2500,2017-08-08,220,NA,NA,NA,4,NA,3,8,"19.5",NA,"6.8",NA,"F","2.49",3,0,0,0,NA
"190","LV2 P2 QNA #2","LV2","2","NA","2",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,4,"17.5","2","5",NA,"P","1.66",2,0,1,1,NA
"191","LV2 P2 QNA #3","LV2","2","NA","3",2017,2500,2017-08-08,220,NA,NA,NA,2,NA,2,6,"15",NA,"7",NA,"F","1.99",2,0,0,0,NA
"192","LV2 P2 QNA #4","LV2","2","NA","4",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,2,"15.1","1","5.4",NA,"P","1.6",1,1,0,1,NA
"193","LV2 P2 QNA #6","LV2","2","NA","6",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,8,"19.3","1","7",NA,"P","2.07",3,1,0,1,NA
"194","LV2 P2 QNA #7","LV2","2","NA","7",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,1,"8","2","4.3",NA,"P","1.96",1,0,1,1,NA
"195","LV2 P2 QNA #8","LV2","2","NA","8",2017,2500,2017-08-08,220,NA,NA,NA,3,NA,3,2,"9.3",NA,"2.5",NA,"F","1.53",2,0,0,0,NA
"196","LV2 P2 QNA #9","LV2","2","NA","9",2017,2500,2017-08-08,220,NA,NA,NA,4,NA,5,2,"11.5","1","4.5",NA,"F","1.44",4,1,0,1,NA
"197","LV2 P2 QNA #10","LV2","2","NA","10",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,4,"11",NA,"5.4",NA,"P","1.91",1,0,0,0,NA
"198","LV2 P2 QNA #11","LV2","2","NA","11",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,4,"15",NA,"5.3",NA,"P","2.36",1,0,0,0,NA
"199","LV2 P2 QNA #12","LV2","2","NA","12",2017,2500,2017-08-08,220,NA,NA,NA,16,NA,6,2,"13",NA,"3.5",NA,"F","1.96",2,0,0,0,NA
"200","LV2 P2 QNA #13","LV2","2","NA","13",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,4,"10.9",NA,"6",NA,"P","1.67",1,0,0,0,NA
"201","LV2 P2 QNA #15","LV2","2","NA","15",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"4.3",NA,NA,"1.1","V","1.67",1,0,0,0,NA
"202","LV2 P2 QNA #17","LV2","2","NA","17",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"4","2",NA,NA,"P","1.7",2,0,1,1,NA
"203","LV2 P2 QNA #17-1","LV2","2","NA","17-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"204","LV2 P2 QNA #18","LV2","2","NA","18",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,4,"13.8",NA,"5.1",NA,"P","1.29",3,0,0,0,NA
"205","LV2 P2 QNA #19","LV2","2","NA","19",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,5,"14.7",NA,"6.4",NA,"P","1.62",2,0,0,0,NA
"206","LV2 P2 QNA #20","LV2","2","NA","20",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,NA,"1.1","V","1.31",1,0,0,0,NA
"207","LV2 P2 QNA #21","LV2","2","NA","21",2017,2500,2017-08-08,220,NA,NA,NA,2,NA,NA,4,"7.5","2","2.6",NA,"P","1.86",2,0,1,1,NA
"208","LV2 P2 QNA #22","LV2","2","NA","22",2017,2500,2017-08-08,220,NA,NA,NA,3,NA,1,3,"8.6","2","3.1",NA,"F","1.81",3,0,1,1,NA
"209","LV2 P2 QNA #23","LV2","2","NA","23",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"4.5","1",NA,NA,"P","1.37",1,1,0,1,NA
"210","LV2 P2 QNA #23-1","LV2","2","NA","23-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"211","LV2 P2 QNA #24","LV2","2","NA","24",2017,2500,2017-08-08,220,NA,NA,NA,2,NA,2,3,"7",NA,"4.4",NA,"F","1.79",4,0,0,0,NA
"212","LV2 P2 QNA #25","LV2","2","NA","25",2017,2500,2017-08-08,220,NA,NA,NA,2,NA,NA,NA,"4.1",NA,NA,NA,"P","0.88",1,0,0,0,NA
"213","LV2 P2 QNA #26-1","LV2","2","NA","26-1",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"214","LV2 P2 QNA #28","LV2","2","NA","28",2017,2500,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"6.6","2",NA,"0.9","V","2.94",1,0,1,1,NA
"215","LV3 P1 Q0 #1","LV3","1","0","1",2017,2353,2017-08-08,220,NA,NA,NA,14,NA,18,7,"21.1",NA,"6.1",NA,"F","4.88",3,0,0,0,NA
"216","LV3 P1 Q0 #1-1","LV3","1","0","1-1",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"217","LV3 P1 Q0 #1-2","LV3","1","0","1-2",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"218","LV3 P1 Q0 #1-3","LV3","1","0","1-3",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"219","LV3 P1 Q0 #1-4","LV3","1","0","1-4",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"220","LV3 P1 Q0 #2","LV3","1","0","2",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"3.5",NA,NA,"2.5","V","1.64",1,0,0,0,NA
"221","LV3 P1 Q1.5 #NA","LV3","1","1.5","NA",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,0,0,0,NA
"222","LV3 P1 Q2 #NA","LV3","1","2","NA",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,0,0,0,NA
"223","LV3 P1 Q2.5 #2-2","LV3","1","2.5","2-2",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"224","LV3 P1 Q2.5 #2-3","LV3","1","2.5","2-3",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"225","LV3 P1 Q3 #2-4","LV3","1","3","2-4",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"226","LV3 P1 Q3 #2-5","LV3","1","3","2-5",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"227","LV3 P1 Q3 #2-6","LV3","1","3","2-6",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"228","LV3 P1 Q3 #2-7","LV3","1","3","2-7",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"229","LV3 P1 Q3.5 #2-8","LV3","1","3.5","2-8",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"230","LV3 P1 Q3.5 #NA","LV3","1","3.5","NA",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,0,0,0,NA
"231","LV3 P1 QNA #NA","LV3","1","NA","NA",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,0,0,0,NA
"232","LV3 P1 Q4 #3","LV3","1","4","3",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,1,"11.9",NA,"2.8",NA,"P","1.6",1,0,0,0,NA
"233","LV3 P1 Q4 #3-1","LV3","1","4","3-1",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"234","LV3 P2 QNA #1","LV3","2","NA","1",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,6,"10.6",NA,"5.4",NA,"P","2.19",3,0,0,0,NA
"235","LV3 P2 QNA #2","LV3","2","NA","2",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"3.1",NA,NA,"1.9","V","2.59",3,0,0,0,NA
"236","LV3 P2 QNA #3","LV3","2","NA","3",2017,2353,2017-08-08,220,NA,NA,NA,7,NA,2,2,"15",NA,"8",NA,"F","2.93",3,0,0,0,NA
"237","LV3 P2 QNA #4","LV3","2","NA","4",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,5,"10.5",NA,"7.5",NA,"P","2.32",1,0,0,0,NA
"238","LV3 P2 QNA #5","LV3","2","NA","5",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,NA,"1.3","V","2.35",2,0,0,0,NA
"239","LV3 P2 QNA #6","LV3","2","NA","6",2017,2353,2017-08-08,220,NA,NA,NA,8,NA,6,1,"22",NA,"5.5",NA,"F","3.37",8,0,0,0,NA
"240","LV3 P2 QNA #7","LV3","2","NA","7",2017,2353,2017-08-08,220,NA,NA,NA,4,NA,0,3,"18.5",NA,"7.4",NA,"P","3.66",5,0,0,0,NA
"241","LV3 P2 QNA #8","LV3","2","NA","8",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,3,"7.5",NA,"2.1",NA,"P","2.02",1,0,0,0,NA
"242","LV3 P2 QNA #9","LV3","2","NA","9",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,20,"18.8",NA,"7.2",NA,"P","5.96",4,0,0,0,NA
"243","LV3 P2 QNA #10","LV3","2","NA","10",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,6,"14.5",NA,"7.5",NA,"P","2.78",2,0,0,0,NA
"244","LV3 P2 QNA #11","LV3","2","NA","11",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"3.5",NA,NA,"2.1","V","1.93",1,0,0,0,NA
"245","LV3 P2 QNA #12","LV3","2","NA","12",2017,2353,2017-08-08,220,NA,NA,NA,12,NA,2,3,"13.1",NA,"5.4",NA,"F","4.92",5,0,0,0,NA
"246","LV3 P2 QNA #13","LV3","2","NA","13",2017,2353,2017-08-08,220,NA,NA,NA,7,NA,19,17,"15.7",NA,"5.6",NA,"F","4.44",5,0,0,0,NA
"247","LV3 P2 QNA #14","LV3","2","NA","14",2017,2353,2017-08-08,220,NA,NA,NA,2,NA,1,1,"9",NA,"6.5",NA,"F","3.28",3,0,0,0,NA
"248","LV3 P2 QNA #15","LV3","2","NA","15",2017,2353,2017-08-08,220,NA,NA,NA,12,NA,NA,NA,"8.5",NA,NA,NA,"B","3.17",5,0,0,0,NA
"249","LV3 P2 QNA #16","LV3","2","NA","16",2017,2353,2017-08-08,220,NA,NA,NA,2,NA,3,NA,"11.2",NA,NA,NA,"F","3.32",5,0,0,0,NA
"250","LV3 P2 QNA #17","LV3","2","NA","17",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,1,"7.5",NA,"5",NA,"P","2.01",1,0,0,0,NA
"251","LV3 P2 QNA #18","LV3","2","NA","18",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,"9.3",NA,NA,NA,"P","2.95",2,0,0,0,NA
"252","LV3 P2 QNA #19","LV3","2","NA","19",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,2,"10.9",NA,"5.5",NA,"P","3.41",1,0,0,0,NA
"253","LV3 P2 QNA #20","LV3","2","NA","20",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,3,"13.5",NA,"4.6",NA,"P","4.04",6,0,0,0,NA
"254","LV3 P2 QNA #21","LV3","2","NA","21",2017,2353,2017-08-08,220,NA,NA,NA,2,NA,NA,7,"25",NA,"8.6",NA,"P","5.14",5,0,0,0,NA
"255","LV3 P2 QNA #22","LV3","2","NA","22",2017,2353,2017-08-08,220,NA,NA,NA,26,NA,30,3,"20.2",NA,"7.5",NA,"F","5.89",8,0,0,0,NA
"256","LV3 P2 QNA #23","LV3","2","NA","23",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,2,"11",NA,"4.4",NA,"P","2.29",3,0,0,0,NA
"257","LV3 P2 QNA #24","LV3","2","NA","24",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,2,2,"15.2",NA,"7.6",NA,"F","4.13",5,0,0,0,NA
"258","LV3 P2 QNA #25","LV3","2","NA","25",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,1,5,"12.3",NA,"4.6",NA,"F","3.62",3,0,0,0,NA
"259","LV3 P2 QNA #26","LV3","2","NA","26",2017,2353,2017-08-08,220,NA,NA,NA,3,NA,1,3,"15",NA,"6.8",NA,"F","2.39",5,0,0,0,NA
"260","LV3 P2 QNA #27","LV3","2","NA","27",2017,2353,2017-08-08,220,NA,NA,NA,3,NA,1,1,"16.5",NA,"7.7",NA,"F","1.79",2,0,0,0,NA
"261","LV3 P2 QNA #28","LV3","2","NA","28",2017,2353,2017-08-08,220,NA,NA,NA,33,NA,16,3,"17",NA,"7.2",NA,"F","5.18",9,0,0,0,NA
"262","LV3 P2 QNA #29","LV3","2","NA","29",2017,2353,2017-08-08,220,NA,NA,NA,22,NA,17,9,"14",NA,"3.1",NA,"F","3.97",6,0,0,0,NA
"263","LV3 P2 QNA #30","LV3","2","NA","30",2017,2353,2017-08-08,220,NA,NA,NA,5,NA,3,5,"14",NA,"1.6",NA,"F","3.48",4,0,0,0,NA
"264","LV3 P2 QNA #30-1","LV3","2","NA","30-1",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"265","LV3 P2 QNA #31","LV3","2","NA","31",2017,2353,2017-08-08,220,NA,NA,NA,15,NA,7,6,"20.5",NA,"6.2",NA,"F","5.01",6,0,0,0,NA
"266","LV3 P2 QNA #31-1","LV3","2","NA","31-1",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"267","LV3 P2 QNA #32","LV3","2","NA","32",2017,2353,2017-08-08,220,NA,NA,NA,7,NA,1,3,"9.5",NA,"5.7",NA,"F","2.47",5,0,0,0,NA
"268","LV3 P2 QNA #33","LV3","2","NA","33",2017,2353,2017-08-08,220,NA,NA,NA,NA,NA,NA,5,"13.2",NA,"11.3",NA,"P","2.83",1,0,0,0,NA
"269","LV3 P2 QNA #34","LV3","2","NA","34",2017,2353,2017-08-08,220,NA,NA,NA,9,NA,10,6,"20.5",NA,"7.8",NA,"F","5.39",4,0,0,0,NA
"270","LV1 P1 QNA #19-1-1","LV1","1","NA","19-1-1",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"271","LV1 P1 QNA #19-1-4","LV1","1","NA","19-1-4",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"272","LV1 P1 QNA #19-1-5","LV1","1","NA","19-1-5",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"273","LV1 P1 QNA #19-5","LV1","1","NA","19-5",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"274","LV1 P1 QNA #21-1","LV1","1","NA","21-1",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"275","LV1 P1 QNA #24-1-1","LV1","1","NA","24-1-1",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"276","LV1 P1 QNA #24-1-2","LV1","1","NA","24-1-2",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"277","LV1 P1 QNA #24-1-3","LV1","1","NA","24-1-3",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"278","LV1 P1 QNA #24-1-4","LV1","1","NA","24-1-4",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"279","LV1 P1 QNA #38-2","LV1","1","NA","38-2",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"280","LV1 P1 QNA #40-1","LV1","1","NA","40-1",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"281","LV1 P1 QNA #40-2","LV1","1","NA","40-2",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"282","LV1 P2 QNA #0-9-1","LV1","2","NA","0-9-1",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"283","LV1 P2 QNA #10-10","LV1","2","NA","10-10",2017,2593,2017-08-08,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
