,site,plot,quad,ind,uniqueID.19,itero.per.19,emerg.date.19,date_25.07.2019,phen_25.07.2019,stem.diam_25.07.2019,height_25.07.2019,total.branch_25.07.2019,longest.leaf,buds_25.07.2019,flrs_25.07.2019,fruits_25.07.2019,longest.fruit_25.07.2019,herb_25.07.2019,branch.damage_25.07.2019,notes_25.07.2019,protocol.notes_25.07.2019,,date_02.08.2019,phen_02.08.2019,stem.diam_02.08.2019,height_02.08.2019,total.branch_02.08.2019,longest.leaf_02.08.2019,buds_02.08.2019,flrs_02.08.2019,fruits_02.08.2019,longest.fruit_02.08.2019,herb_02.08.2019,branch.damage_02.08.2019,notes_02.08.2019,protocol.notes_02.08.2019,,date_08.08.2019,phen_08.08.2019,stem.diam_08.08.2019,height_08.08.2019,total.branch_08.08.2019,longest.leaf_08.08.2019,buds_08.08.2019,flrs_08.08.2019,fruits_08.08.2019,longest.fruit_08.08.2019,herb_08.08.2019,branch.damage_08.08.2019,notes_08.08.2019,protocol.notes_08.08.2019,date_18.08.2019,phen_18.08.2019,stem.diam_18.08.2019,height_18.08.2019,total.branch_18.08.2019,longest.leaf_18.08.2019,buds_18.08.2019,flrs_18.08.2019,fruits_18.08.2019,longest.fruit_18.08.2019,herb_18.08.2019,branch.damage_18.08.2019,notes_18.08.2019,protocol.notes_18.08.2019,date_28.08.2019,phen_28.08.2019,stem.diam_28.08.2019,height_28.08.2019,total.branch_28.08.2019,longest.leaf_28.08.2019,buds_28.08.2019,flrs_28.08.2019,fruits_28.08.2019,longest.fruit_28.08.2019,herb_28.08.2019,branch.damage_28.08.2019,notes_28.08.2019,protocol.notes_28.08.2019,date_07.09.2019,phen_07.09.2019,stem.diam_07.09.2019,height_07.09.2019,total.branch_07.09.2019,longest.leaf_07.09.2019,buds_07.09.2019,flrs_07.09.2019,fruits_07.09.2019,longest.fruit_07.09.2019,herb_07.09.2019,branch.damage_07.09.2019,notes_07.09.2019,protocol.notes_07.09.2019,date_18.09.2019,phen_18.09.2019,stem.diam_18.09.2019,height_18.09.2019,total.branch_18.09.2019,longest.leaf_18.09.2019,buds_18.09.2019,flrs_18.09.2019,fruits_18.09.2019,longest.fruit_18.09.2019,herb_18.09.2019,branch.damage_18.09.2019,notes_18.09.2019,protocol.notes_18.09.2019,date_28.09.2019,phen_28.09.2019,stem.diam_28.09.2019,height_28.09.2019,total.branch_28.09.2019,longest.leaf_28.09.2019,buds_28.09.2019,flrs_28.09.2019,fruits_28.09.2019,longest.fruit_28.09.2019,herb_28.09.2019,branch.damage_28.09.2019,notes_28.09.2019,protocol.notes_28.09.2019,
,LVTR2.5,NA,NA,19.18,LVTR2.5 PNA QNA #19.18,N,7/26/19,7/26/19,V,0.8,2.2,2,0.4,NA,NA,NA,NA,0,0,NA,NA,,8/2/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,,8/8/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.5,NA,NA,20.18,LVTR2.5 PNA QNA #20.18,N,7/26/19,7/26/19,F,3.14,16,11,NA,67,12,NA,NA,0,0,NA,NA,,8/2/19,F,NA,12,NA,28,44,14,NA,NA,0,0,NA,NA,,8/8/19,F,NA,NA,12,NA,6,1,35,NA,0,0,NA,NA,8/18/19,S,NA,NA,12,NA,0,0,20,NA,2,1,2a (6 br),NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,SX,3.58,18.5,11,NA,9,9,19,4.7,"1, 2, 3",1,"herb 1b, 2b, 3b",NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.5,NA,NA,21.18,LVTR2.5 PNA QNA #21.18,N,7/26/19,7/26/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.5,NA,NA,22.18,LVTR2.5 PNA QNA #22.18,N,7/26/19,7/26/19,F,2.49,15,7,NA,20,7,NA,NA,1,0,herb 1a,NA,,8/2/19,F,NA,7,NA,17,8,8,NA,NA,1.5,1,"1a, 2b (2 br), 1 VB",NA,,8/8/19,F,NA,NA,7,NA,3,1,12,NA,"1, 2, 4",1,"1a, 2b (1br), 1 VB, floral herb 4a, 2a - tip of br broken",NA,8/18/19,F,NA,NA,7,NA,0,2,8,NA,NA,NA,NA,NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,SX,3.67,18,8,NA,9,0,7,6.6,0,0,NA,NA,9/18/19,B,NA,NA,8,NA,7,0,6,NA,0,0,NA,NA,9/28/19,MISSINg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.5,NA,NA,77,LVTR2.5 PNA QNA #77,Y,NA,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,V,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,"1a, 2b",last year's plant relocated on second trip,,8/8/19,B,NA,NA,5,NA,6,0,0,NA,1.5,1,"1a, 2b, V-->B, AM broken",NA,8/18/19,F,NA,NA,5,NA,2,1,0,NA,2,1,"herb 2b (2 br), old",NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.5,NA,NA,51,LVTR2.5 PNA QNA #51,N,NA,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,1.7,12.5,1,NA,3,3,9,NA,0,0,NA,new plants marked on this trip (51-57),,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.5,NA,NA,52,LVTR2.5 PNA QNA #52,N,NA,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,5.17,30.5,32,NA,20,36,28,NA,0,0,NA,NA,,8/8/19,F,NA,NA,32,NA,3,6,109,NA,0,0,NA,NA,8/18/19,S,NA,NA,32,NA,0,0,81,NA,0,0,NA,NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,B,5,26,29,NA,9,0,80,7,0,0,B-->SX,NA,9/18/19,F,NA,NA,29,NA,11,1,80,NA,0,0,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.5,NA,NA,53,LVTR2.5 PNA QNA #53,N,NA,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,3.47,30.3,6,NA,5,7,15,NA,0,0,NA,NA,,8/8/19,P,NA,NA,6,NA,0,0,18,NA,2,1,tip of 1 br clipped (lost repro str.; 2a),NA,8/18/19,S,NA,NA,6,NA,0,0,11,NA,0,0,some pods fell off,NA,8/28/19,F,NA,NA,6,NA,15,3,11,NA,0,0,looked like senescing before but grew new repro structures,NA,9/7/19,F,3.28,19,7,NA,16,7,15,5.5,0,0,NA,NA,9/18/19,F,NA,NA,7,NA,7,4,12,NA,0,0,NA,NA,9/28/19,P,NA,NA,7,NA,0,0,11,NA,0,0,repro structures dead,NA,
,LVTR2.5,NA,NA,54,LVTR2.5 PNA QNA #54,N,NA,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,3.21,37,1,NA,5,5,12,NA,0,0,NA,NA,,8/8/19,F,NA,NA,1,NA,2,1,12,NA,4,0,flrs herbivorized (4a),NA,8/18/19,S,NA,NA,1,NA,0,0,11,NA,0,0,NA,NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,SX,1.67,20.3,1,NA,0,0,11,7.2,0,0,NA,NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.5,NA,NA,55,LVTR2.5 PNA QNA #55,N,NA,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,2.96,33.1,5,NA,10,14,23,NA,0,0,NA,NA,,8/8/19,F,NA,NA,5,NA,9,8,38,NA,0,0,NA,NA,8/18/19,S,NA,NA,5,NA,0,0,25,NA,0,0,NA,NA,8/28/19,F,NA,NA,12,NA,18,2,23,NA,0,0,looked like senescing before but grew new repro structures,NA,9/7/19,F,3.62,30,15,NA,35,10,30,8.2,0,0,NA,NA,9/18/19,F,NA,NA,15,NA,22,7,23,NA,0,0,dehisced/soggy fruits,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,0,repro structures dead,NA,
,LVTR2.5,NA,NA,56,LVTR2.5 PNA QNA #56,N,NA,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,1.31,13.3,2,NA,11,5,0,NA,0,0,NA,NA,,8/8/19,F,NA,NA,2,NA,5,5,3,NA,0,0,NA,NA,8/18/19,F,NA,NA,2,NA,3,4,3,NA,0,0,NA,NA,8/28/19,F,NA,NA,3,NA,5,1,5,NA,0,0,NA,NA,9/7/19,F,1.28,13,3,NA,5,2,4,5.5,0,0,NA,NA,9/18/19,F,NA,NA,3,NA,3,2,4,NA,0,0,NA,NA,9/28/19,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,under snow,NA,
,LVTR2.5,NA,NA,57,LVTR2.5 PNA QNA #57,N,NA,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,1.7,11.6,1,NA,7,5,2,NA,0,0,NA,NA,,8/8/19,P,NA,NA,1,NA,0,0,5,NA,2,1,2a herb - top of br clipped along w/buds & flrs,NA,8/18/19,S,NA,NA,1,NA,0,0,4,NA,2,1,herb 2a (tip chopped),NA,8/28/19,B,NA,NA,4,NA,15,0,4,NA,0,0,S-->B,NA,9/7/19,F,2.76,12,4,NA,15,7,4,1.3,0,0,NA,NA,9/18/19,F,NA,NA,4,NA,12,3,6,NA,0,0,NA,NA,9/28/19,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,under snow,NA,
,LVTR2.25,NA,NA,23.18,LVTR2.25 PNA QNA #23.18,N,7/26/19,7/26/19,B,2.48,10.5,3,NA,11,NA,NA,NA,1,1,"broken AM, herb 1a",NA,,8/2/19,F,NA,NA,3,NA,6,5,0,NA,0,1,AM broken,NA,,8/8/19,F,NA,NA,3,NA,8,5,1,NA,0,1,AM broken,"some scat, looks like goose (took pic)",8/18/19,F,NA,NA,NA,NA,NA,NA,NA,NA,0,1,AM broken,NA,8/28/19,F,NA,NA,11,NA,27,5,5,NA,0,0,Lots of new growth - repro br's,no new herb is apparent,9/7/19,F,3.47,20,12,NA,20,11,15,6.7,0,0,NA,#40 is dead,9/18/19,F,NA,NA,12,NA,12,8,20,NA,0,0,NA,NA,9/28/19,F,NA,NA,12,NA,6,3,7,NA,0,0,flowers don't look viable,NA,
,LVTR2.25,NA,NA,24.18,LVTR2.25 PNA QNA #24.18,N,7/26/19,7/26/19,V,1.96,1.8,1,0.6,NA,NA,NA,NA,1,0,herb 1a,NA,,8/2/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,almost dead,NA,,8/8/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,almost dead,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lots of new allocation to repro branches,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,25.18,LVTR2.25 PNA QNA #25.18,N,7/26/19,7/26/19,V,1.46,2.1,1,1.2,NA,NA,NA,NA,0,0,NA,NA,,8/2/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,,8/8/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/7/19,V,3.5,1.38,1,1.3,NA,NA,NA,NA,0,0,NA,NA,9/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LVTR2.25,NA,NA,26,LVTR2.25 PNA QNA #26,N,7/26/19,7/26/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,27,LVTR2.25 PNA QNA #27,N,7/26/19,7/26/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,28,LVTR2.25 PNA QNA #28,N,7/26/19,7/26/19,P,1.95,11.5,1,NA,NA,NA,2,NA,2,1,"branch broken, probably flowering before (herb 2B)",NA,,8/2/19,P,NA,NA,1,NA,0,0,2,NA,2,1,2B (AM),NA,,8/8/19,P,NA,NA,1,NA,0,0,2,NA,2,1,2b (AM),NA,8/18/19,S,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2a (1),NA,8/28/19,F,NA,NA,3,NA,4,3,2,NA,0,0,"S-->F, new branches)",NA,9/7/19,SX,2.12,12,5,NA,0,0,2,6.5,0,0,4 VB,NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,29,LVTR2.25 PNA QNA #29,N,7/26/19,7/26/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,30,LVTR2.25 PNA QNA #30,N,7/26/19,7/26/19,V,1.95,3.5,1,1.3,NA,NA,NA,NA,0,0,drying,NA,,8/2/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,,8/8/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/7/19,V,2.56,4.1,2,1.5,NA,NA,NA,NA,0,0,NA,NA,9/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LVTR2.25,NA,NA,31,LVTR2.25 PNA QNA #31,N,7/26/19,7/26/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,32,LVTR2.25 PNA QNA #32,N,7/26/19,7/26/19,F,1.57,9.3,1,NA,3,4,4,NA,0,0,NA,NA,,8/2/19,P,NA,NA,1,NA,0,0,4,NA,0,0,NA,NA,,8/8/19,P,NA,NA,1,NA,0,0,3,NA,0,0,drying out,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plant gone,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plant is gone,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,33,LVTR2.25 PNA QNA #33,N,7/26/19,7/26/19,B,1.89,4.2,4,NA,3,NA,NA,NA,2,1,"broken AM (2b), 2VB",NA,,8/2/19,F,NA,NA,2,NA,5,1,1,NA,0,0,1 VB,NA,,8/8/19,F,NA,NA,3,NA,3,2,2,NA,0,0,1 VB,NA,8/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,2,1,F-->V; 2a (1),NA,8/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/7/19,V,2.15,7.5,3,1.1,NA,NA,NA,NA,1,0,herb 1a,NA,9/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LVTR2.25,NA,NA,34,LVTR2.25 PNA QNA #34,N,7/26/19,7/26/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,35,LVTR2.25 PNA QNA #35,N,7/26/19,7/26/19,F,4.66,22,21,NA,16,15,55,NA,2,1,"9 branches broken, herb 2B",NA,,8/2/19,F,21,NA,9,3,66,NA,NA,NA,0,0,NA,NA,,8/8/19,F,NA,NA,21,NA,0,1,64,NA,2,1,2b (8 br),NA,8/18/19,S,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2a (12),NA,8/28/19,F,NA,NA,22,NA,6,2,47,NA,2,1,"S--F, new branches, 2a(12)",NA,9/7/19,F,4.57,21,20,NA,10,5,53,6.5,0,0,NA,NA,9/18/19,F,NA,NA,20,NA,9,5,53,NA,0,0,soggy fruits,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,36,LVTR2.25 PNA QNA #36,N,7/26/19,7/26/19,F,3.28,18.5,13,NA,25,14,14,NA,2,1,"7 branches broken, herb 2B",NA,,8/2/19,F,11,NA,6,7,25,NA,NA,NA,2,2,herb 2b (6),NA,,8/8/19,F,NA,NA,11,NA,1,2,23,NA,2,1,2b (6 br),NA,8/18/19,P,NA,NA,NA,NA,NA,NA,NA,NA,0,1,7 pods on fallen branch,NA,8/28/19,F,NA,NA,12,NA,18,2,14,NA,0,0,"P-->F, new branches",NA,9/7/19,F,3.5,14,13,NA,17,13,22,7,0,0,NA,NA,9/18/19,F,NA,NA,13,NA,8,7,22,NA,0,0,soggy fruits,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,37,LVTR2.25 PNA QNA #37,N,7/26/19,7/26/19,F,2.49,16.5,8,NA,30,25,11,NA,2,1,"broken AM, herb 2B",NA,,8/2/19,F,9,NA,12,10,32,NA,NA,NA,0,0,NA,NA,,8/8/19,F,NA,NA,9,NA,4,2,30,NA,2,1,2b (1),NA,8/18/19,P,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1 br broken,NA,8/28/19,P,NA,NA,9,NA,2,0,20,NA,0,0,NA,NA,9/7/19,F,2.79,17.2,9,NA,14,7,24,7.4,0,0,NA,NA,9/18/19,F,NA,NA,9,NA,7,7,24,NA,0,0,soggy fruits,NA,9/28/19,F,NA,NA,9,NA,4,4,NA,NA,0,0,flowers don't look viable,NA,
,LVTR2.25,NA,NA,38,LVTR2.25 PNA QNA #38,N,7/26/19,7/26/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,soggy fruits,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,39,LVTR2.25 PNA QNA #39,N,7/26/19,7/26/19,F,3.73,13.2,7,NA,32,19,NA,NA,0,0,NA,NA,,8/2/19,F,6,NA,12,12,20,NA,NA,NA,0,0,NA,NA,,8/8/19,F,NA,NA,8,NA,13,6,23,NA,2,1,2b (6) 1 VB,NA,8/18/19,P,NA,NA,NA,NA,NA,NA,NA,NA,0,0,some green veg leaves,NA,8/28/19,F,NA,NA,8,NA,3,1,17,NA,0,0,P-->F,NA,9/7/19,P,3.1,10.4,6,NA,0,0,8,7,0,0,NA,NA,9/18/19,S,NA,NA,6,NA,0,0,7,NA,0,0,soggy fruits,NA,9/28/19,S,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LVTR2.25,NA,NA,40,LVTR2.25 PNA QNA #40,N,7/26/19,7/26/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR2.25,NA,NA,41,LVTR2.25 PNA QNA #41,N,7/26/19,7/26/19,B,2.15,3.5,3,NA,7,NA,NA,NA,1,0,herb 1a,NA,,8/2/19,B,NA,NA,3,NA,7,0,0,NA,0,0,NA,NA,,8/8/19,F,NA,NA,3,NA,6,2,0,NA,0,0,NA,NA,8/18/19,F,NA,NA,NA,NA,NA,NA,NA,NA,0,0,missing info?,NA,8/28/19,P,NA,NA,3,NA,0,0,4,NA,0,0,NA,NA,9/7/19,P,1.83,8.2,3,NA,0,0,3,5.6,0,0,NA,NA,9/18/19,P,NA,NA,3,NA,0,0,3,NA,0,0,NA,NA,9/28/19,S,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
